tên hồ,Thời điểm,htl,dbt,hc,Qve,Tqx,Qxt,Qxm,Ncxs,Ncxm
Sơn La,17/11 23:00,214.86,215,175,1617.0,1534.0,0,1534.0,0,0
Hòa Bình,17/11 19:00,109.86,117,80,2140.0,1050.0,0,1050.0,0,0
Thác Bà,17/11 23:00,54.99,58,46,,0.0,0,0.0,0,0
Bản Chát,18/11 23:00,473.67,475,431,60.2,0.0,0,0.0,0,0
Huội Quảng,18/11 23:00,369.24,370,368,28.1,0.0,0,0.0,0,0
Sơn La,18/11 23:00,214.91,215,175,1294.0,1850.0,0,1850.0,0,0
Hòa Bình,18/11 19:00,110.28,117,80,1859.0,1120.0,0,1120.0,0,0
Thác Bà,18/11 23:00,55.01,58,46,,0.0,0,0.0,0,0
Bản Chát,19/11 23:00,473.74,475,431,43.9,0.0,0,0.0,0,0
Huội Quảng,19/11 23:00,369.26,370,368,16.7,0.0,0,0.0,0,0
Sơn La,19/11 23:00,214.67,215,175,1620.0,1676.0,0,1676.0,0,0
Hòa Bình,19/11 19:00,110.78,117,80,2024.0,1104.0,0,1104.0,0,0
Thác Bà,19/11 23:00,55.03,58,46,,0.0,0,0.0,0,0
Bản Chát,20/11 23:00,473.79,475,431,52.0,0.0,0,0.0,0,0
Huội Quảng,20/11 23:00,369.36,370,368,28.1,0.0,0,0.0,0,0
Sơn La,20/11 23:00,214.55,215,175,1715.0,1715.0,0,1715.0,0,0
Hòa Bình,20/11 19:00,111.36,117,80,2059.0,1040.0,0,1040.0,0,0
Thác Bà,20/11 23:00,55.04,58,46,,0.0,0,0.0,0,0
Bản Chát,21/11 23:00,473.83,475,431,35.7,0.0,0,0.0,0,0
Huội Quảng,21/11 23:00,369.43,370,368,16.7,0.0,0,0.0,0,0
Sơn La,21/11 23:00,214.36,215,175,1604.0,1048.0,0,1048.0,0,0
Hòa Bình,21/11 19:00,111.93,117,80,1962.0,1034.0,0,1034.0,0,0
Thác Bà,21/11 23:00,55.05,58,46,,0.0,0,0.0,0,0
Bản Chát,22/11 23:00,473.88,475,431,27.6,0.0,0,0.0,0,0
Huội Quảng,22/11 23:00,369.58,370,368,28.1,0.0,0,0.0,0,0
Sơn La,22/11 23:00,214.24,215,175,1061.0,1061.0,0,1061.0,0,0
Hòa Bình,22/11 19:00,112.18,117,80,1570.0,1092.0,0,1092.0,0,0
Thác Bà,22/11 23:00,55.1,58,46,,0.0,0,0.0,0,0
Bản Chát,23/11 23:00,473.92,475,431,52.0,0.0,0,0.0,0,0
Huội Quảng,23/11 23:00,369.69,370,368,39.5,0.0,0,0.0,0,0
Sơn La,23/11 23:00,214.21,215,175,1437.0,270.0,0,270.0,0,0
Hòa Bình,23/11 19:00,112.37,117,80,1047.0,1027.0,0,1027.0,0,0
Thác Bà,23/11 23:00,55.11,58,46,,0.0,0,0.0,0,0
Bản Chát,24/11 23:00,473.96,475,431,27.6,0.0,0,0.0,0,0
Huội Quảng,24/11 23:00,369.7,370,368,28.1,0.0,0,0.0,0,0
Sơn La,24/11 23:00,214.46,215,175,1966.0,633.0,0,633.0,0,0
Hòa Bình,24/11 19:00,112.44,117,80,1051.0,1031.0,0,1031.0,0,0
Thác Bà,24/11 23:00,55.12,58,46,,0.0,0,0.0,0,0
Bản Chát,25/11 23:00,474.03,475,431,27.9,0.0,0,0.0,0,0
Huội Quảng,25/11 23:00,369.74,370,368,28.1,0.0,0,0.0,0,0
Sơn La,25/11 23:00,214.72,215,175,1267.0,267.0,0,267.0,0,0
Hòa Bình,25/11 19:00,112.49,117,80,1087.0,1159.0,0,1159.0,0,0
Thác Bà,25/11 23:00,55.14,58,46,,0.0,0,0.0,0,0
Bản Chát,26/11 23:00,474.08,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,26/11 23:00,369.8,370,368,28.1,0.0,0,0.0,0,0
Sơn La,26/11 23:00,214.68,215,175,1414.0,970.0,0,970.0,0,0
Hòa Bình,26/11 19:00,112.56,117,80,1355.0,1152.0,0,1152.0,0,0
Thác Bà,26/11 23:00,55.13,58,46,,0.0,0,0.0,0,0
Bản Chát,27/11 23:00,474.13,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,27/11 23:00,369.94,370,368,28.1,0.0,0,0.0,0,0
Sơn La,27/11 23:00,214.82,215,175,1196.0,668.0,0,668.0,0,0
Hòa Bình,27/11 19:00,112.67,117,80,1378.0,1083.0,0,1083.0,0,0
Thác Bà,27/11 23:00,55.15,58,46,,0.0,0,0.0,0,0
Bản Chát,28/11 23:00,474.17,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,28/11 23:00,369.88,370,368,11.9,29.3,0,29.3,0,0
Sơn La,28/11 23:00,214.87,215,175,1692.0,1331.0,0,1331.0,0,0
Hòa Bình,28/11 19:00,112.78,117,80,1141.0,1029.0,0,1029.0,0,0
Thác Bà,28/11 23:00,55.17,58,46,,0.0,0,0.0,0,0
Bản Chát,29/11 23:00,474.2,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,29/11 23:00,369.96,370,368,28.1,0.0,0,0.0,0,0
Sơn La,29/11 23:00,214.82,215,175,1046.0,1352.0,0,1352.0,0,0
Hòa Bình,29/11 19:00,112.99,117,80,1408.0,1205.0,0,1205.0,0,0
Thác Bà,29/11 23:00,55.17,58,46,,0.0,0,0.0,0,0
Bản Chát,30/11 23:00,474.24,475,431,27.9,0.0,0,0.0,0,0
Huội Quảng,30/11 23:00,369.87,370,368,16.7,0.0,0,0.0,0,0
Sơn La,30/11 23:00,214.72,215,175,1104.0,548.0,0,548.0,0,0
Hòa Bình,30/11 19:00,113.22,117,80,1410.0,1020.0,0,1020.0,0,0
Thác Bà,30/11 23:00,55.19,58,46,,0.0,0,0.0,0,0
Bản Chát,01/12 23:00,474.28,475,431,52.7,0.0,0,0.0,0,0
Huội Quảng,01/12 23:00,369.97,370,368,28.1,0.0,0,0.0,0,0
Sơn La,01/12 23:00,214.56,215,175,1290.0,734.0,0,734.0,0,0
Hòa Bình,01/12 19:00,113.41,117,80,1762.0,1095.0,0,1095.0,0,0
Thác Bà,01/12 23:00,55.21,58,46,,0.0,0,0.0,0,0
Bản Chát,02/12 23:00,474.32,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,02/12 23:00,369.88,370,368,28.1,0.0,0,0.0,0,0
Sơn La,02/12 23:00,214.41,215,175,1014.0,514.0,0,514.0,0,0
Hòa Bình,02/12 19:00,113.61,117,80,1408.0,1018.0,0,1018.0,0,0
Thác Bà,02/12 23:00,55.23,58,46,,0.0,0,0.0,0,0
Bản Chát,03/12 23:00,474.35,475,431,52.7,0.0,0,0.0,0,0
Huội Quảng,03/12 23:00,369.92,370,368,16.7,0.0,0,0.0,0,0
Sơn La,03/12 23:00,214.43,215,175,1606.0,0.0,0,0.0,0,0
Hòa Bình,03/12 19:00,113.65,117,80,1129.0,1017.0,0,1017.0,0,0
Thác Bà,03/12 23:00,55.24,58,46,,0.0,0,0.0,0,0
Bản Chát,04/12 23:00,474.38,475,431,28.0,0.0,0,0.0,0,0
Huội Quảng,04/12 23:00,369.91,370,368,16.7,0.0,0,0.0,0,0
Sơn La,04/12 23:00,214.52,215,175,705.0,983.0,0,983.0,0,0
Hòa Bình,04/12 19:00,113.52,117,80,531.0,974.0,0,974.0,0,0
Thác Bà,04/12 23:00,55.25,58,46,,0.0,0,0.0,0,0
Bản Chát,05/12 23:00,474.41,475,431,28.0,0.0,0,0.0,0,0
Huội Quảng,05/12 23:00,369.48,370,368,5.3,0.0,0,0.0,0,0
Sơn La,05/12 23:00,214.43,215,175,1236.0,514.0,0,514.0,0,0
Hòa Bình,05/12 19:00,113.6,117,80,848.0,921.0,0,921.0,0,0
Thác Bà,05/12 23:00,55.25,58,46,,0.0,0,0.0,0,0
Bản Chát,06/12 23:00,474.43,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,06/12 23:00,369.26,370,368,16.7,0.0,0,0.0,0,0
Sơn La,06/12 23:00,214.54,215,175,1233.0,289.0,0,289.0,0,0
Hòa Bình,06/12 19:00,113.5,117,80,342.0,600.0,0,600.0,0,0
Thác Bà,06/12 23:00,55.26,58,46,,0.0,0,0.0,0,0
Bản Chát,07/12 23:00,474.46,475,431,28.0,0.0,0,0.0,0,0
Huội Quảng,07/12 23:00,369.17,370,368,39.4,0.0,0,0.0,0,0
Sơn La,07/12 23:00,214.57,215,175,1034.0,562.0,0,562.0,0,0
Hòa Bình,07/12 19:00,113.53,117,80,816.0,1074.0,0,1074.0,0,0
Thác Bà,07/12 23:00,55.29,58,46,,0.0,0,0.0,0,0
Bản Chát,08/12 23:00,474.48,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,08/12 23:00,369.08,370,368,28.1,0.0,0,0.0,0,0
Sơn La,08/12 23:00,214.63,215,175,751.0,362.0,0,362.0,0,0
Hòa Bình,08/12 19:00,113.4,117,80,792.0,1143.0,0,1143.0,0,0
Thác Bà,08/12 23:00,55.27,58,46,,0.0,0,0.0,0,0
Bản Chát,09/12 23:00,474.49,475,431,28.0,0.0,0,0.0,0,0
Huội Quảng,09/12 23:00,369.1,370,368,28.1,0.0,0,0.0,0,0
Sơn La,09/12 23:00,214.69,215,175,849.0,460.0,0,460.0,0,0
Hòa Bình,09/12 19:00,113.34,117,80,824.0,1082.0,0,1082.0,0,0
Thác Bà,09/12 23:00,55.25,58,46,,0.0,0,0.0,0,0
Bản Chát,10/12 23:00,474.52,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,10/12 23:00,369.0,370,368,5.3,0.0,0,0.0,0,0
Sơn La,10/12 23:00,214.53,215,175,1015.0,1126.0,0,1126.0,0,0
Hòa Bình,10/12 19:00,113.39,117,80,1032.0,1012.0,0,1012.0,0,0
Thác Bà,10/12 23:00,55.24,58,46,,0.0,0,0.0,0,0
Bản Chát,11/12 23:00,475.55,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,11/12 23:00,369.8,370,368,39.1,0.0,0,0.0,0,0
Sơn La,11/12 23:00,214.45,215,175,1144.0,1144.0,0,1144.0,0,0
Hòa Bình,11/12 19:00,113.4,117,80,875.0,1133.0,0,1133.0,0,0
Thác Bà,11/12 23:00,55.25,58,46,,0.0,0,0.0,0,0
Bản Chát,12/12 23:00,474.57,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,12/12 23:00,368.43,370,368,0.3,0.0,0,0.0,0,0
Sơn La,12/12 23:00,214.35,215,175,1278.0,722.0,0,722.0,0,0
Hòa Bình,12/12 19:00,113.46,117,80,735.0,1085.0,0,1085.0,0,0
Thác Bà,12/12 23:00,55.26,58,46,,0.0,0,0.0,0,0
Bản Chát,13/12 23:00,474.6,475,431,28.0,0.0,0,0.0,0,0
Huội Quảng,13/12 23:00,368.54,370,368,11.6,0.0,0,0.0,0,0
Sơn La,13/12 23:00,214.22,215,175,958.0,402.0,0,402.0,0,0
Hòa Bình,13/12 19:00,113.55,117,80,1035.0,1015.0,0,1015.0,0,0
Thác Bà,13/12 23:00,55.26,58,46,,0.0,0,0.0,0,0
Bản Chát,14/12 23:00,474.58,475,431,17.5,80.4,0,80.4,0,0
Huội Quảng,14/12 23:00,368.38,370,368,129.7,106.8,0,106.8,0,0
Sơn La,14/12 23:00,214.16,215,175,1568.0,596.0,0,596.0,0,0
Hòa Bình,14/12 19:00,113.6,117,80,1051.0,1031.0,0,1031.0,0,0
Thác Bà,14/12 23:00,55.25,58,46,,0.0,0,0.0,0,0
Bản Chát,15/12 23:00,474.56,475,431,17.9,119.5,0,119.5,0,0
Huội Quảng,15/12 23:00,368.02,370,368,109.0,199.0,0,199.0,0,0
Sơn La,15/12 23:00,214.15,215,175,1067.0,595.0,0,595.0,0,0
Hòa Bình,15/12 19:00,113.62,117,80,1049.0,1029.0,0,1029.0,0,0
Thác Bà,15/12 23:00,55.26,58,46,,0.0,0,0.0,0,0
Bản Chát,16/12 23:00,474.49,475,431,21.0,5.4,0,5.4,0,0
Huội Quảng,16/12 23:00,368.1,370,368,11.6,0.0,0,0.0,0,0
Sơn La,16/12 23:00,214.13,215,175,1153.0,597.0,0,597.0,0,0
Hòa Bình,16/12 19:00,113.57,117,80,841.0,1099.0,0,1099.0,0,0
Thác Bà,16/12 23:00,55.25,58,46,,0.0,0,0.0,0,0
Bản Chát,17/12 23:00,474.56,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,17/12 23:00,368.21,370,368,22.8,0.0,0,0.0,0,0
Sơn La,17/12 23:00,214.1,215,175,552.0,552.0,0,552.0,0,0
Hòa Bình,17/12 19:00,113.55,117,80,770.0,1212.0,0,1212.0,0,0
Thác Bà,17/12 23:00,55.23,58,46,,0.0,0,0.0,0,0
Bản Chát,18/12 23:00,474.43,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,18/12 23:00,368.65,370,368,56.6,0.0,0,0.0,0,0
Sơn La,18/12 23:00,214.05,215,175,925.0,758.0,0,758.0,0,0
Hòa Bình,18/12 19:00,113.45,117,80,679.0,1029.0,0,1029.0,0,0
Thác Bà,18/12 23:00,55.24,58,46,,0.0,0,0.0,0,0
Bản Chát,19/12 23:00,474.42,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,19/12 23:00,368.45,370,368,50.3,0.0,0,0.0,0,0
Sơn La,19/12 23:00,214.03,215,175,1136.0,303.0,0,303.0,0,0
Hòa Bình,19/12 19:00,113.42,117,80,495.0,1030.0,0,1030.0,0,0
Thác Bà,19/12 23:00,55.25,58,46,,0.0,0,0.0,0,0
Bản Chát,20/12 23:00,474.33,475,431,58.0,21.8,0,21.8,0,0
Huội Quảng,20/12 23:00,368.33,370,368,164.0,136.0,0,136.0,0,0
Sơn La,20/12 23:00,214.1,215,175,1122.0,150.0,0,150.0,0,0
Hòa Bình,20/12 19:00,113.23,117,80,513.0,1325.0,0,1325.0,0,0
Thác Bà,20/12 23:00,55.23,58,46,,141.05,0,141.05,0,0
Bản Chát,21/12 23:00,474.29,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,21/12 23:00,368.19,370,368,11.6,0.0,0,0.0,0,0
Sơn La,21/12 23:00,214.14,215,175,778.0,0.0,0,0.0,0,0
Hòa Bình,21/12 19:00,113.09,117,80,998.0,978.0,0,978.0,0,0
Thác Bà,21/12 23:00,55.2,58,46,,0.0,0,0.0,0,0
Bản Chát,22/12 23:00,474.23,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,22/12 23:00,368.18,370,368,70.9,36.8,0,36.8,0,0
Sơn La,22/12 22:00,214.38,215,175,1139.0,0.0,0,0.0,0,0
Hòa Bình,22/12 19:00,112.92,117,80,342.0,964.0,0,964.0,0,0
Thác Bà,22/12 23:00,55.18,58,46,,141.19,0,141.19,0,0
Bản Chát,23/12 23:00,474.2,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,23/12 23:00,368.04,370,368,22.8,0.0,0,0.0,0,0
Sơn La,23/12 23:00,214.56,215,175,889.0,0.0,0,0.0,0,0
Hòa Bình,23/12 19:00,112.74,117,80,322.0,1036.0,0,1036.0,0,0
Thác Bà,23/12 23:00,55.15,58,46,,140.79,0,140.79,0,0
Bản Chát,24/12 23:00,474.13,475,431,13.2,109.1,0,109.1,0,0
Huội Quảng,24/12 23:00,368.13,370,368,94.6,71.7,0,71.7,0,0
Sơn La,24/12 23:00,214.58,215,175,499.0,582.0,0,582.0,0,0
Hòa Bình,24/12 19:00,112.66,117,80,873.0,1036.0,0,1036.0,0,0
Thác Bà,24/12 23:00,55.15,58,46,,141.32,0,141.32,0,0
Bản Chát,25/12 23:00,474.02,475,431,35.4,98.4,0,98.4,0,0
Huội Quảng,25/12 23:00,368.05,370,368,113.7,0.0,0,0.0,0,0
Sơn La,25/12 23:00,214.62,215,175,364.0,308.0,0,308.0,0,0
Hòa Bình,25/12 19:00,112.47,117,80,367.0,1175.0,0,1175.0,0,0
Thác Bà,25/12 23:00,55.15,58,46,,0.0,0,0.0,0,0
Bản Chát,26/12 23:00,474.07,475,431,135.3,0.0,0,0.0,0,0
Huội Quảng,26/12 23:00,368.45,370,368,27.8,0.0,0,0.0,0,0
Sơn La,26/12 23:00,214.74,215,175,778.0,0.0,0,0.0,0,0
Hòa Bình,26/12 19:00,112.39,117,80,89.0,986.0,0,986.0,0,0
Thác Bà,26/12 23:00,55.14,58,46,,0.0,0,0.0,0,0
Bản Chát,27/12 23:00,474.11,475,431,27.9,0.0,0,0.0,0,0
Huội Quảng,27/12 23:00,368.8,370,368,5.3,0.0,0,0.0,0,0
Sơn La,27/12 23:00,214.81,215,175,609.0,442.0,0,442.0,0,0
Hòa Bình,27/12 19:00,112.15,117,80,88.0,894.0,0,894.0,0,0
Thác Bà,27/12 23:00,55.14,58,46,,0.0,0,0.0,0,0
Bản Chát,28/12 23:00,474.09,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,28/12 23:00,368.87,370,368,50.3,0.0,0,0.0,0,0
Sơn La,28/12 23:00,214.9,215,175,1174.0,924.0,0,924.0,0,0
Hòa Bình,28/12 19:00,112.06,117,80,185.0,990.0,0,990.0,0,0
Thác Bà,28/12 23:00,55.13,58,46,,0.0,0,0.0,0,0
Bản Chát,29/12 23:00,474.12,475,431,69.0,0.0,0,0.0,0,0
Huội Quảng,29/12 21:00,368.96,370,368,95.4,0.0,0,0.0,0,0
Sơn La,29/12 23:00,215.0,215,175,1116.0,810.0,0,810.0,0,0
Hòa Bình,29/12 19:00,111.9,117,80,175.0,973.0,0,973.0,0,0
Thác Bà,29/12 23:00,55.13,58,46,,0.0,0,0.0,0,0
Bản Chát,30/12 23:00,474.15,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,30/12 23:00,369.06,370,368,28.1,0.0,0,0.0,0,0
Sơn La,30/12 23:00,214.9,215,175,1059.0,1281.0,0,1281.0,0,0
Hòa Bình,30/12 19:00,111.98,117,80,1135.0,1206.0,0,1206.0,0,0
Thác Bà,30/12 23:00,55.15,58,46,,0.0,0,0.0,0,0
Bản Chát,31/12 23:00,474.18,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,31/12 23:00,369.15,370,368,5.3,0.0,0,0.0,0,0
Sơn La,31/12 23:00,214.91,215,175,1260.0,871.0,0,871.0,0,0
Hòa Bình,31/12 19:00,112.13,117,80,848.0,1104.0,0,1104.0,0,0
Thác Bà,31/12 23:00,55.15,58,46,,0.0,0,0.0,0,0
Bản Chát,01/01 23:00,474.21,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,01/01 23:00,369.26,370,368,28.1,0.0,0,0.0,0,0
Sơn La,01/01 23:00,214.88,215,175,422.0,533.0,0,533.0,0,0
Hòa Bình,01/01 19:00,112.22,117,80,857.0,1388.0,0,1388.0,0,0
Thác Bà,01/01 23:00,55.12,58,46,,448.79,0,448.79,0,0
Bản Chát,02/01 23:00,474.24,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,02/01 23:00,369.24,370,368,50.3,0.0,0,0.0,0,0
Sơn La,02/01 21:00,214.9,215,175,758.0,286.0,0,286.0,0,0
Hòa Bình,02/01 19:00,111.66,117,80,694.0,1855.0,0,1855.0,0,0
Thác Bà,02/01 23:00,54.98,58,46,,453.06,0,453.06,0,0
Bản Chát,03/01 23:00,474.26,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,03/01 23:00,369.33,370,368,16.7,0.0,0,0.0,0,0
Sơn La,03/01 23:00,214.92,215,175,1157.0,601.0,0,601.0,0,0
Hòa Bình,03/01 23:00,111.21,117,80,1750.0,1186.0,0,1186.0,0,0
Thác Bà,03/01 23:00,54.81,58,46,,455.41,0,455.41,0,0
Bản Chát,04/01 23:00,474.28,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,04/01 23:00,369.45,370,368,16.7,0.0,0,0.0,0,0
Sơn La,04/01 23:00,214.77,215,175,1101.0,657.0,0,657.0,0,0
Hòa Bình,04/01 23:00,111.11,117,80,1809.0,1244.0,0,1244.0,0,0
Thác Bà,04/01 23:00,54.66,58,46,,453.66,0,453.66,0,0
Bản Chát,05/01 23:00,474.31,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,05/01 23:00,369.37,370,368,28.1,0.0,0,0.0,0,0
Sơn La,05/01 23:00,214.73,215,175,1519.0,825.0,0,825.0,0,0
Hòa Bình,05/01 23:00,111.07,117,80,1424.0,860.0,0,860.0,0,0
Thác Bà,05/01 23:00,54.51,58,46,,290.01,0,290.01,0,0
Bản Chát,06/01 23:00,474.3,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,06/01 23:00,369.16,370,368,5.3,0.0,0,0.0,0,0
Sơn La,06/01 23:00,214.66,215,175,1740.0,796.0,0,796.0,0,0
Hòa Bình,06/01 21:00,111.2,117,80,1531.0,149.0,0,149.0,0,0
Thác Bà,06/01 23:00,54.45,58,46,,0.0,0,0.0,0,0
Bản Chát,07/01 23:00,474.3,475,431,27.9,0.0,0,0.0,0,0
Huội Quảng,07/01 23:00,369.14,370,368,28.1,0.0,0,0.0,0,0
Sơn La,07/01 23:00,214.56,215,175,905.0,461.0,0,461.0,0,0
Hòa Bình,07/01 19:00,111.35,117,80,811.0,882.0,0,882.0,0,0
Thác Bà,07/01 23:00,54.46,58,46,,0.0,0,0.0,0,0
Bản Chát,08/01 23:00,474.31,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,08/01 23:00,369.17,370,368,16.7,0.0,0,0.0,0,0
Sơn La,08/01 23:00,214.42,215,175,887.0,470.0,0,470.0,0,0
Hòa Bình,08/01 19:00,111.39,117,80,1064.0,1044.0,0,1044.0,0,0
Thác Bà,08/01 23:00,54.49,58,46,,0.0,0,0.0,0,0
Bản Chát,09/01 23:00,474.3,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,09/01 23:00,369.16,370,368,5.3,0.0,0,0.0,0,0
Sơn La,09/01 23:00,214.25,215,175,1624.0,624.0,0,624.0,0,0
Hòa Bình,09/01 19:00,111.5,117,80,282.0,262.0,0,262.0,0,0
Thác Bà,09/01 23:00,54.48,58,46,,0.0,0,0.0,0,0
Bản Chát,10/01 23:00,474.32,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,10/01 23:00,369.23,370,368,16.7,0.0,0,0.0,0,0
Sơn La,10/01 23:00,214.03,215,175,816.0,705.0,0,705.0,0,0
Hòa Bình,10/01 19:00,111.66,117,80,1627.0,1173.0,0,1173.0,0,0
Thác Bà,10/01 23:00,54.5,58,46,,0.0,0,0.0,0,0
Bản Chát,11/01 23:00,474.34,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,11/01 23:00,369.32,370,368,16.7,0.0,0,0.0,0,0
Sơn La,11/01 23:00,213.84,215,175,996.0,746.0,0,746.0,0,0
Hòa Bình,11/01 19:00,111.71,117,80,884.0,1046.0,0,1046.0,0,0
Thác Bà,11/01 23:00,54.51,58,46,,0.0,0,0.0,0,0
Bản Chát,12/01 23:00,474.3,475,431,9.6,163.4,0,163.4,0,0
Huội Quảng,12/01 23:00,369.68,370,368,164.6,0.0,0,0.0,0,0
Sơn La,12/01 23:00,213.71,215,175,369.0,369.0,0,369.0,0,0
Hòa Bình,12/01 19:00,111.65,117,80,967.0,2219.0,0,2219.0,0,0
Thác Bà,12/01 23:00,54.43,58,46,,290.55,0,290.55,0,0
Bản Chát,13/01 23:00,474.28,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,13/01 23:00,369.81,370,368,5.3,0.0,0,0.0,0,0
Sơn La,13/01 22:00,213.55,215,175,371.0,399.0,0,399.0,0,0
Hòa Bình,13/01 19:00,111.07,117,80,991.0,2243.0,0,2243.0,0,0
Thác Bà,13/01 23:00,54.28,58,46,,455.41,0,455.41,0,0
Bản Chát,14/01 23:00,474.3,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,14/01 23:00,369.84,370,368,16.7,0.0,0,0.0,0,0
Sơn La,14/01 23:00,213.43,215,175,1340.0,562.0,0,562.0,0,0
Hòa Bình,14/01 19:00,110.42,117,80,744.0,2255.0,0,2255.0,0,0
Thác Bà,14/01 23:00,54.17,58,46,,457.31,0,457.31,0,0
Bản Chát,15/01 23:00,474.34,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,15/01 23:00,369.88,370,368,28.1,0.0,0,0.0,0,0
Sơn La,15/01 23:00,213.29,215,175,250.0,0.0,0,0.0,0,0
Hòa Bình,15/01 19:00,109.89,117,80,1035.0,2263.0,0,2263.0,0,0
Thác Bà,15/01 23:00,53.96,58,46,,457.48,0,457.48,0,0
Bản Chát,16/01 23:00,474.58,475,431,184.9,0.0,0,0.0,0,0
Huội Quảng,16/01 23:00,369.72,370,368,28.1,0.0,0,0.0,0,0
Sơn La,16/01 21:00,213.5,215,175,1274.0,357.0,0,357.0,0,0
Hòa Bình,16/01 19:00,109.05,117,80,40.0,1754.0,0,1754.0,0,0
Thác Bà,16/01 23:00,53.81,58,46,,452.63,0,452.63,0,0
Bản Chát,17/01 23:00,474.73,475,431,85.8,0.0,0,0.0,0,0
Huội Quảng,17/01 23:00,369.93,370,368,42.8,94.4,0,94.4,0,0
Sơn La,17/01 23:00,213.75,215,175,632.0,271.0,0,271.0,0,0
Hòa Bình,17/01 19:00,108.19,117,80,368.0,2291.0,0,2291.0,0,0
Thác Bà,17/01 23:00,53.67,58,46,,455.41,0,455.41,0,0
Bản Chát,18/01 23:00,474.79,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,18/01 23:00,369.71,370,368,16.7,0.0,0,0.0,0,0
Sơn La,18/01 23:00,213.78,215,175,1131.0,603.0,0,603.0,0,0
Hòa Bình,18/01 19:00,107.4,117,80,677.0,2232.0,0,2232.0,0,0
Thác Bà,18/01 23:00,53.51,58,46,,458.59,0,458.59,0,0
Bản Chát,19/01 23:00,474.84,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,19/01 23:00,369.77,370,368,16.7,0.0,0,0.0,0,0
Sơn La,19/01 23:00,213.72,215,175,779.0,57.0,0,57.0,0,0
Hòa Bình,19/01 19:00,106.74,117,80,1035.0,2316.0,0,2316.0,0,0
Thác Bà,19/01 23:00,53.35,58,46,,461.17,0,461.17,0,0
Bản Chát,20/01 23:00,474.86,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,20/01 23:00,369.59,370,368,5.3,0.0,0,0.0,0,0
Sơn La,20/01 23:00,214.04,215,175,1278.0,0.0,0,0.0,0,0
Hòa Bình,20/01 19:00,106.06,117,80,656.0,1763.0,0,1763.0,0,0
Thác Bà,20/01 23:00,53.22,58,46,,286.11,0,286.11,0,0
Bản Chát,21/01 23:00,475.0,475,431,130.4,94.1,0,94.1,0,0
Huội Quảng,21/01 23:00,368.71,370,368,139.7,382.1,0,382.1,0,0
Sơn La,21/01 23:00,214.22,215,175,1830.0,330.0,0,330.0,0,0
Hòa Bình,21/01 19:00,105.53,117,80,583.0,1336.0,0,1336.0,0,0
Thác Bà,21/01 23:00,53.14,58,46,,286.79,0,286.79,0,0
Bản Chát,22/01 23:00,474.85,475,431,136.8,208.0,0,208.0,0,0
Huội Quảng,22/01 23:00,368.29,370,368,321.1,191.9,0,191.9,0,0
Sơn La,22/01 23:00,214.35,215,175,1062.0,590.0,0,590.0,0,0
Hòa Bình,22/01 19:00,105.71,117,80,636.0,273.0,0,273.0,0,0
Thác Bà,22/01 23:00,53.08,58,46,,294.8,0,294.8,0,0
Bản Chát,23/01 23:00,474.83,475,431,71.7,184.2,0,184.2,0,0
Huội Quảng,23/01 23:00,368.32,370,368,217.0,324.4,0,324.4,0,0
Sơn La,23/01 23:00,214.38,215,175,1714.0,325.0,0,325.0,0,0
Hòa Bình,23/01 19:00,105.88,117,80,630.0,267.0,0,267.0,0,0
Thác Bà,23/01 23:00,53.14,58,46,,0.0,0,0.0,0,0
